Request Number,Status Code,Response Time (ms)
982,200,17.127
983,200,16.337999999999997
984,200,16.447
985,200,18.914
986,200,18.44
987,200,16.922
988,200,19.015
989,200,16.215
990,200,17.247
991,200,17.46
992,200,20.677999999999997
993,200,20.091
994,200,18.59
995,200,17.725
996,200,16.686
997,200,17.19
998,200,18.852
999,200,17.648
1000,200,19.040000000000003
